Logging to ./baseline_seed_data/bipedalwalker/
---------------------------------
| rollout/           |          |
| train/                  |             |
|    approx_kl            | 0.020924967 |
|    clip_fraction        | 0.227       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.44       |
|    explained_variance   | 0.876       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.15        |
|    n_updates            | 3060        |
|    policy_gradient_loss | -0.0139     |
|    std                  | 0.355       |
|    value_loss           | 26.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 937         |
|    ep_rew_mean          | 169         |
| time/                   |             |
|    fps                  | 491         |
|    iterations           | 308         |
|    time_elapsed         | 1282        |
|    total_timesteps      | 630784      |
| train/                  |             |
|    approx_kl            | 0.009384641 |
|    clip_fraction        | 0.0941      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.43       |
|    explained_variance   | 0.863       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.94        |
|    n_updates            | 3070        |
|    policy_gradient_loss | -0.0105     |
|    std                  | 0.355       |
|    value_loss           | 43          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 937         |
|    ep_rew_mean          | 170         |
| time/                   |             |
|    fps                  | 490         |
|    iterations           | 309         |
|    time_elapsed         | 1289        |
|    total_timesteps      | 632832      |
| train/                  |             |
|    approx_kl            | 0.008793908 |
|    clip_fraction        | 0.0927      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.43       |
|    explained_variance   | 0.946       |
|    learning_rate        | 0.0003      |
|    loss                 | 15.1        |
|    n_updates            | 3080        |
|    policy_gradient_loss | -0.00681    |
|    std                  | 0.355       |
|    value_loss           | 31.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 937         |
|    ep_rew_mean          | 170         |
| time/                   |             |
|    fps                  | 490         |
|    iterations           | 310         |
|    time_elapsed         | 1293        |
|    total_timesteps      | 634880      |
| train/                  |             |
|    approx_kl            | 0.023063032 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.43       |
|    explained_variance   | 0.846       |
|    learning_rate        | 0.0003      |
|    loss                 | 20.9        |
|    n_updates            | 3090        |
|    policy_gradient_loss | -0.00891    |
|    std                  | 0.355       |
|    value_loss           | 26.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 941         |
|    ep_rew_mean          | 173         |
| time/                   |             |
|    fps                  | 490         |
|    iterations           | 311         |
|    time_elapsed         | 1298        |
|    total_timesteps      | 636928      |
